,ground_truth,baseline,baseline_s42,baseline_s985,filt_freq_distro,filt_freq_distro_s42,filt_freq_distro_s985,filt_gen_sent,filt_gen_sent_s42,filt_gen_sent_s985,filt_tgt_ppl,filt_tgt_ppl_s42,filt_tgt_ppl_s985
15212,2,2,1,1,2,2,2,4,3,2,4,2,1
15213,3,0,3,1,4,5,2,1,2,3,2,1,1
15214,3,2,2,2,5,4,2,3,2,2,2,3,2
15215,1,1,1,1,1,1,1,3,1,2,1,2,1
15216,4,1,1,2,2,2,1,5,3,3,2,3,3
15217,1,0,0,1,3,1,1,1,1,1,2,0,2
15218,0,0,0,0,2,2,2,4,2,4,3,1,1
15219,3,4,4,4,4,0,0,4,2,4,0,0,0
15220,2,0,0,0,2,2,5,2,1,2,3,2,1
15221,4,0,0,0,2,3,3,3,5,1,0,0,1
15222,3,1,0,0,6,1,5,5,2,2,2,1,3
15223,0,0,0,0,1,2,2,2,2,2,1,2,1
15224,1,0,0,0,0,2,1,2,2,1,1,1,2
15225,3,1,1,3,0,2,1,2,2,2,1,2,1
15226,2,2,1,1,1,1,2,1,1,1,3,2,3
15227,8,0,0,0,0,0,0,2,1,1,2,0,0
15228,2,2,0,1,3,2,1,3,1,4,1,2,4
15229,0,1,0,0,2,2,2,1,1,1,1,1,1
15230,0,3,1,1,1,1,0,3,2,1,1,2,2
15231,2,0,0,0,0,0,0,1,1,1,0,0,0
15232,1,1,1,1,3,1,3,2,2,2,2,2,2
15233,3,1,3,3,2,4,3,1,1,1,2,2,2
15234,1,1,1,1,4,1,5,2,2,2,3,2,3
15235,3,2,2,3,3,2,4,2,2,2,4,3,2
15236,7,2,2,2,1,3,2,1,2,2,2,2,2
15237,2,0,0,0,2,1,1,2,3,1,0,0,0
15238,2,1,0,1,2,2,2,2,3,3,2,1,1
15239,2,0,0,1,1,2,1,1,1,1,1,1,1
15240,0,0,0,0,0,0,0,1,2,1,0,0,0
15241,3,3,3,3,2,3,3,5,2,5,3,2,2
15242,0,0,2,0,2,1,1,2,1,2,1,1,1
15243,1,1,1,1,2,2,2,2,2,2,3,2,2
15244,2,1,1,1,6,1,3,2,2,2,3,1,3
15245,2,0,0,0,2,1,4,2,2,2,1,0,1
15246,3,2,2,0,1,1,1,2,3,4,3,2,2
15247,2,1,2,1,2,2,2,1,2,2,2,0,3
15248,1,0,0,0,2,3,2,3,2,2,2,2,2
15249,3,1,2,1,4,0,4,3,3,4,2,2,0
15250,1,1,0,0,2,2,2,2,2,2,1,1,3
15251,1,0,0,0,1,0,1,1,1,1,1,2,1
15252,0,1,0,1,2,2,2,1,2,2,1,1,1
15253,1,1,1,1,3,3,1,1,1,1,1,2,2
15254,8,1,1,2,1,2,2,1,1,1,3,3,1
15255,2,0,0,1,3,3,0,3,2,3,2,3,2
15256,0,0,0,0,2,2,2,3,1,3,2,1,2
15257,2,1,0,1,2,1,2,2,3,3,1,1,2
15258,4,0,0,3,3,4,3,4,2,3,4,4,3
15259,5,2,2,0,2,2,2,5,4,4,3,2,3
15260,2,2,2,1,2,2,1,3,1,1,2,2,2
15261,7,0,0,0,3,2,2,1,1,1,3,2,1
15262,1,0,0,0,0,1,0,0,2,1,0,0,0
15263,1,1,1,1,1,1,2,1,1,1,1,1,1
15264,0,3,1,1,2,3,0,3,2,3,3,3,3
15265,0,0,0,0,0,0,0,0,0,0,0,0,1
15266,1,2,2,1,1,2,1,3,4,3,2,2,4
15267,2,1,2,0,3,2,1,1,2,1,2,2,1
15268,3,3,3,3,3,3,3,3,3,3,3,3,2
15269,0,4,0,0,1,1,2,2,2,2,0,5,0
15270,2,1,1,1,2,1,2,1,1,1,1,1,1
15271,1,0,0,3,2,3,0,1,1,2,2,1,0
15272,3,1,0,0,2,3,0,1,2,3,1,3,3
15273,2,0,1,1,2,2,1,1,2,2,1,3,1
15274,2,1,0,3,4,2,2,2,2,1,2,2,2
15275,5,3,0,0,2,2,2,2,3,2,2,2,1
15276,2,1,1,1,3,3,3,1,2,2,1,1,1
15277,2,1,1,1,1,2,2,3,2,4,1,0,0
15278,3,0,0,0,2,4,2,4,3,3,0,1,1
15279,3,1,0,1,2,1,1,1,3,2,2,2,0
15280,2,2,2,2,4,2,5,2,2,2,2,2,2
15281,3,2,2,2,2,2,2,1,1,1,2,2,2
15282,1,1,1,0,2,4,1,0,0,0,1,1,2
15283,2,3,2,2,3,2,2,3,2,1,1,2,2
15284,1,2,0,0,1,1,1,2,1,2,1,1,1
15285,0,1,2,4,3,2,3,2,5,3,3,1,5
15286,1,1,2,3,1,1,3,1,2,2,2,3,3
15287,1,4,5,5,2,4,4,3,8,3,0,0,0
15288,1,3,3,3,3,2,2,1,1,1,2,1,2
15289,0,0,2,1,2,1,3,2,2,2,2,3,2
15290,0,0,0,0,2,0,2,1,0,1,2,3,3
15291,2,0,1,1,1,1,1,1,0,0,1,0,1
15292,1,0,0,0,1,2,2,2,2,2,2,3,2
15293,3,0,0,0,4,4,2,5,2,5,1,4,3
15294,1,1,0,0,2,2,2,0,0,3,1,2,1
15295,1,0,0,0,1,1,1,0,0,0,1,1,1
15296,3,0,0,1,2,2,2,0,3,1,0,0,0
15297,2,2,1,1,1,2,2,1,1,1,2,2,2
15298,2,1,1,0,0,2,0,1,2,0,3,2,2
15299,1,1,3,3,1,1,1,3,3,3,1,1,1
15300,1,0,1,0,1,2,3,1,0,0,1,1,0
15301,0,0,0,0,3,1,5,3,2,2,1,1,1
15302,3,3,3,3,3,2,3,3,2,1,3,3,3
15303,3,2,3,2,2,3,2,2,2,2,3,3,2
15304,1,1,1,1,1,1,2,1,2,1,1,1,2
15305,2,1,2,2,2,2,2,3,3,2,2,2,1
15306,4,3,3,3,3,3,3,2,2,3,3,3,3
15307,4,2,2,1,3,5,3,3,3,2,2,2,4
15308,6,0,1,0,3,3,5,2,2,2,4,3,3
15309,5,1,1,2,6,5,6,2,2,2,3,3,2
15310,0,0,0,0,2,2,1,2,2,2,0,2,2
15311,5,3,2,2,2,2,2,2,4,3,2,2,2
15312,2,1,2,2,2,1,2,1,2,2,2,2,2
15313,6,0,0,0,0,1,0,0,1,1,0,0,1
15314,1,0,0,0,3,2,2,2,2,1,2,0,0
15315,2,1,1,2,3,1,2,2,2,2,1,3,2
15316,3,0,0,0,1,1,1,2,2,2,2,1,1
15317,1,3,1,1,3,4,2,1,2,3,4,2,1
15318,3,0,0,0,2,2,2,2,1,1,2,2,1
15319,1,1,1,1,1,3,1,2,1,1,2,2,2
15320,2,0,0,0,1,1,1,1,0,1,0,1,1
15321,4,0,1,1,5,1,5,4,5,4,3,3,2
15322,1,0,0,0,2,3,3,2,2,2,0,1,3
15323,1,3,1,3,2,3,4,3,2,3,2,2,2
15324,2,2,1,1,1,3,1,0,4,4,1,2,1
15325,3,2,0,2,2,3,4,3,4,2,2,2,2
15326,2,1,2,2,2,2,2,1,2,2,1,1,1
15327,3,1,1,1,3,2,1,1,1,4,3,1,2
15328,1,3,2,2,1,1,1,1,1,2,1,0,0
15329,5,2,5,1,3,5,3,5,3,3,5,5,5
15330,1,3,3,3,1,1,1,4,2,2,2,2,2
15331,2,0,0,0,4,3,4,0,2,0,2,2,3
15332,2,2,2,3,1,1,1,4,4,3,2,2,2
15333,1,0,0,0,1,2,2,1,1,1,2,3,2
15334,3,3,0,3,3,3,3,3,2,2,2,3,2
15335,1,2,3,3,1,4,3,7,4,7,0,0,2
15336,3,1,1,1,3,3,2,2,3,2,2,2,3
15337,4,2,2,2,4,5,1,5,2,4,2,2,4
15338,4,3,2,2,2,2,2,2,2,2,2,2,2
15339,1,2,1,1,2,2,2,3,1,3,1,2,2
15340,1,0,0,0,2,2,1,2,2,2,3,2,3
15341,0,0,0,0,1,0,0,2,2,2,2,2,2
15342,3,1,1,1,2,2,2,3,2,3,1,2,3
15343,3,1,1,2,2,2,3,4,3,3,3,3,1
15344,1,0,0,0,3,4,2,3,3,2,1,1,1
15345,3,1,1,1,3,4,3,7,4,3,2,4,2
15346,1,2,2,3,1,1,3,3,2,2,1,1,1
15347,1,0,2,0,2,2,1,2,3,1,1,3,1
15348,2,1,2,1,2,2,3,1,2,4,3,2,3
15349,2,1,1,1,2,2,2,2,2,2,2,2,0
15350,1,1,0,1,3,3,3,2,2,3,1,3,1
15351,2,0,2,0,1,1,2,1,0,1,1,1,0
15352,4,2,1,0,3,3,3,4,3,4,4,4,2
15353,1,2,0,2,2,0,2,2,2,1,0,1,0
15354,4,2,3,0,3,4,3,4,4,4,4,1,3
15355,2,1,1,1,2,2,2,3,2,2,1,1,1
15356,1,0,0,0,4,4,4,1,1,1,1,2,1
15357,3,3,3,3,4,5,5,4,2,2,4,4,3
15358,2,0,0,1,0,3,2,3,4,2,8,3,2
15359,2,0,0,1,2,2,2,1,0,0,1,0,1
15360,0,0,0,0,0,2,1,0,0,4,0,3,1
15361,2,1,1,1,3,3,3,2,2,2,2,0,3
15362,4,4,3,1,4,4,4,1,4,3,3,2,2
15363,2,0,0,0,0,1,2,1,1,1,2,2,2
15364,1,0,0,0,2,0,2,3,3,2,2,2,2
15365,2,0,0,0,0,0,0,0,0,0,0,0,0
15366,1,0,0,0,2,2,3,2,1,1,1,2,2
15367,2,2,2,2,4,2,2,2,2,2,2,0,2
15368,1,1,1,1,1,2,1,3,2,2,2,2,3
15369,5,1,1,1,2,4,2,0,2,2,2,1,2
15370,3,3,2,2,3,3,2,2,2,3,2,1,2
15371,2,0,0,0,4,4,3,2,0,1,0,1,0
15372,0,0,3,3,3,3,1,3,3,3,1,2,1
15373,2,0,0,0,1,0,0,1,2,2,1,1,0
15374,0,1,0,0,1,2,1,1,1,1,1,1,1
15375,1,1,0,3,1,1,3,2,2,2,1,1,1
15376,1,2,1,2,2,2,3,2,1,1,1,1,2
15377,2,1,0,1,2,2,1,3,1,3,1,3,1
15378,0,0,0,0,0,0,2,4,1,3,1,0,1
15379,3,0,1,0,4,2,2,3,3,4,1,1,2
15380,1,0,0,0,4,2,2,2,2,2,1,2,1
15381,0,0,0,0,0,0,0,1,0,0,0,0,0
15382,2,3,3,3,4,3,4,4,3,4,3,3,4
15383,2,0,0,0,1,2,0,0,0,4,0,1,2
15384,2,0,2,1,2,4,3,1,1,2,2,2,1
15385,1,1,0,3,4,5,4,3,2,4,2,3,3
15386,8,2,2,2,1,5,1,3,3,3,3,5,2
15387,3,0,0,0,1,0,3,1,0,1,2,0,2
15388,0,0,1,0,2,2,2,3,1,3,7,2,1
15389,1,0,0,0,0,0,2,4,1,2,2,2,1
15390,3,1,3,3,2,2,5,2,2,2,2,1,2
15391,1,0,1,1,0,1,0,0,1,0,1,1,1
15392,0,0,2,1,0,1,1,0,1,0,1,0,2
15393,2,0,0,1,3,2,3,1,1,0,2,2,2
15394,8,1,1,1,2,1,1,0,0,0,0,1,0
15395,2,0,0,0,2,2,2,2,2,1,1,2,1
15396,3,2,2,2,2,2,2,2,1,1,4,2,2
15397,0,0,0,0,2,2,4,1,1,0,1,2,3
15398,2,5,4,4,4,4,5,3,3,3,4,4,4
15399,1,0,0,0,1,2,1,2,1,4,2,3,2
15400,1,0,1,2,2,2,2,2,2,3,1,1,1
15401,1,1,2,1,3,3,4,5,5,3,2,2,2
15402,1,0,0,0,1,0,0,0,0,1,0,0,1
15403,4,0,0,0,4,1,2,3,3,2,2,1,3
15404,0,3,1,3,2,1,1,1,1,1,0,1,1
15405,1,4,3,3,7,6,6,3,4,4,4,2,3
15406,2,1,2,1,1,4,1,3,2,3,2,2,2
15407,1,1,2,1,4,2,3,2,2,2,2,2,2
15408,1,1,2,2,2,2,2,2,2,2,1,1,3
15409,3,1,1,1,4,1,5,3,2,2,3,3,3
15410,0,0,0,0,1,2,2,1,3,0,2,4,2
15411,0,1,2,2,1,1,1,2,2,2,1,1,0
15412,0,0,0,0,3,0,2,1,1,1,1,2,0
15413,0,1,1,1,1,1,1,1,1,1,1,1,1
15414,3,1,3,1,3,1,4,2,2,3,1,2,2
15415,2,0,2,0,3,2,5,2,2,3,2,1,1
15416,0,0,0,0,1,1,2,0,1,0,0,0,1
15417,2,0,0,0,1,1,1,0,1,1,1,1,1
15418,6,2,2,2,2,1,0,3,1,2,3,2,2
15419,2,0,0,0,2,2,2,3,2,4,1,1,1
15420,1,1,1,1,2,2,2,2,2,2,0,1,2
15421,3,2,2,2,4,2,1,2,3,3,1,1,2
15422,3,1,0,0,1,3,3,2,0,0,1,1,1
15423,1,0,0,1,2,1,2,1,0,3,1,0,1
15424,3,2,4,4,6,3,2,3,2,3,3,3,3
15425,3,1,1,0,2,4,1,1,1,1,0,2,2
15426,0,2,2,2,2,2,5,2,1,2,2,2,2
15427,3,4,4,4,4,4,4,3,2,3,0,0,0
15428,5,4,2,2,4,3,3,2,2,2,3,3,3
15429,3,0,0,0,0,2,1,3,1,1,0,1,1
15430,0,0,0,0,4,3,2,3,1,3,0,2,1
15431,6,1,1,1,1,4,1,3,3,3,2,2,2
15432,4,2,2,2,2,3,4,2,3,3,3,2,2
15433,2,2,2,3,5,3,3,1,2,2,1,2,1
15434,3,1,1,3,2,2,3,3,2,0,2,4,1
15435,1,3,3,3,3,4,0,3,2,4,0,0,0
15436,2,0,0,0,1,2,1,1,2,2,1,1,1
15437,1,0,0,0,0,1,1,3,3,3,2,1,1
15438,2,0,0,0,2,0,4,2,2,3,1,1,1
15439,1,1,1,1,2,1,2,1,1,1,2,1,1
15440,4,3,4,3,4,2,2,2,2,3,2,2,2
15441,2,0,0,0,2,0,0,2,1,0,1,1,1
15442,1,0,0,1,0,0,0,2,0,2,1,0,0
15443,0,0,0,0,1,0,1,2,2,2,1,1,1
15444,2,0,0,0,0,0,0,1,2,2,3,3,1
15445,2,0,0,0,2,2,4,4,3,3,4,4,4
15446,0,0,2,0,2,2,2,2,2,2,1,2,1
15447,1,0,0,0,0,0,0,0,0,0,1,0,1
15448,1,0,0,0,1,0,0,2,2,0,2,0,0
15449,1,1,1,2,2,4,2,0,0,2,2,2,2
15450,2,1,2,2,5,2,6,3,1,0,2,2,2
15451,1,2,2,1,2,3,2,2,2,1,4,1,0
15452,2,1,2,1,2,2,1,3,2,2,2,2,2
15453,2,0,2,1,2,2,3,1,1,1,3,2,3
15454,1,0,0,0,0,1,0,1,1,0,0,0,0
15455,2,2,2,2,3,2,3,1,1,2,3,4,2
15456,1,0,0,0,3,8,9,2,2,2,9,9,9
15457,2,0,0,2,2,2,1,2,2,2,3,1,1
15458,4,3,4,4,4,0,0,2,3,3,0,0,0
15459,2,1,1,3,1,3,1,3,3,2,1,1,1
15460,0,2,2,2,1,2,2,4,2,3,2,0,1
15461,2,1,1,1,3,2,2,2,1,2,2,2,1
15462,5,2,0,2,4,1,4,2,2,3,3,3,2
15463,1,0,0,1,2,2,3,2,2,1,1,2,2
15464,3,0,0,0,1,2,2,2,2,1,2,3,1
15465,2,2,2,2,2,2,2,2,2,2,2,2,2
15466,3,2,1,0,2,1,2,2,2,2,2,1,2
15467,0,1,1,0,2,4,2,3,2,5,2,3,3
15468,0,0,0,0,1,1,1,1,1,2,1,1,1
15469,1,4,4,0,4,4,2,2,2,2,2,2,1
15470,5,4,5,5,6,6,6,2,2,2,6,6,6
15471,0,0,0,0,0,2,0,2,2,2,3,1,1
15472,3,0,0,0,0,0,0,0,0,0,2,0,0
15473,5,1,1,4,1,0,1,1,1,2,0,1,0
15474,3,2,2,2,2,2,2,2,4,2,2,2,2
15475,1,0,0,0,1,1,1,1,1,1,1,0,1
15476,3,0,0,1,2,2,1,1,1,1,1,1,2
15477,2,0,0,0,2,4,0,3,1,1,3,3,3
15478,1,0,1,0,1,3,1,1,1,1,0,0,1
15479,6,4,4,5,0,0,0,3,2,3,0,0,0
15480,2,1,3,3,3,2,4,1,1,1,2,1,1
15481,1,1,2,1,2,2,2,2,2,2,2,2,2
15482,1,0,0,0,3,4,2,3,2,2,1,1,2
15483,1,4,6,2,1,4,6,4,5,4,5,5,5
15484,3,2,2,1,2,1,2,3,2,1,3,3,3
15485,1,0,0,0,2,2,1,3,3,2,2,0,2
15486,1,0,0,0,2,1,1,0,1,2,1,1,1
15487,3,0,0,0,2,3,2,2,1,2,1,1,1
15488,0,1,0,0,2,3,3,4,4,5,3,4,5
15489,0,0,1,1,2,2,2,2,2,1,2,2,2
15490,1,0,0,0,1,1,1,1,1,2,1,0,1
15491,1,2,2,0,2,2,2,2,3,2,2,2,2
15492,1,0,0,0,1,1,1,2,2,3,1,0,1
15493,3,4,4,4,4,4,4,3,2,4,4,0,0
15494,1,0,1,1,1,1,1,0,1,1,0,1,1
15495,1,0,2,2,3,1,3,3,2,0,0,1,0
15496,1,3,2,3,2,2,4,2,2,2,1,1,1
15497,2,1,0,0,1,2,1,0,1,0,1,1,1
15498,0,1,0,1,1,2,1,3,2,2,2,3,2
15499,0,0,0,0,2,0,2,3,2,2,7,2,2
15500,3,2,2,3,2,2,4,2,2,1,1,1,0
15501,0,0,0,0,0,0,1,0,0,0,0,0,0
15502,3,2,2,2,2,2,2,2,2,2,2,2,2
15503,1,1,1,3,2,2,2,1,1,1,2,1,1
15504,1,0,2,1,2,1,2,3,3,3,0,1,0
15505,1,0,1,1,1,0,1,2,1,1,1,2,2
15506,1,1,2,2,3,2,2,3,2,2,1,1,1
15507,1,1,1,1,2,2,3,1,2,3,1,1,1
15508,2,2,2,4,1,3,2,2,2,2,1,2,1
15509,2,3,0,0,2,2,4,2,2,3,3,2,3
15510,2,0,0,0,1,2,2,2,0,3,1,0,1
15511,4,2,2,2,3,2,2,1,1,1,1,1,3
15512,1,5,3,3,3,3,3,2,2,2,5,2,3
15513,6,4,4,4,4,4,4,3,3,2,4,0,4
15514,2,2,2,2,2,2,2,2,2,1,3,3,2
15515,0,0,0,0,2,2,2,3,3,3,1,2,3
15516,0,0,1,2,2,2,2,2,2,2,2,0,2
15517,2,0,0,0,2,3,2,2,2,3,2,2,2
15518,1,1,1,1,2,1,3,1,1,0,1,2,1
15519,3,0,0,0,0,1,0,3,3,3,1,0,1
15520,2,2,2,1,0,2,2,2,3,2,2,2,3
15521,1,1,0,1,2,2,1,2,2,1,1,1,0
15522,2,0,2,3,2,1,3,2,2,2,2,2,2
15523,0,0,0,2,1,1,1,2,2,2,2,2,2
15524,2,0,0,0,4,5,4,2,2,2,1,3,2
15525,4,0,0,0,1,2,2,1,0,1,1,2,2
15526,1,0,0,0,2,2,2,1,1,3,2,1,3
15527,5,1,1,0,1,3,1,2,3,2,3,2,3
15528,3,0,0,0,1,2,1,1,1,1,0,1,1
15529,2,0,0,0,1,1,1,1,1,1,2,2,2
15530,1,1,1,3,3,2,1,2,2,2,2,2,2
15531,5,2,2,3,2,3,4,3,4,4,3,0,4
15532,1,0,0,0,2,3,2,1,1,1,3,1,1
15533,0,0,0,0,3,1,3,2,2,1,1,2,0
15534,1,3,2,3,2,4,3,3,3,4,3,2,3
15535,1,1,1,0,1,2,2,2,2,2,2,1,2
15536,2,2,1,1,2,1,2,0,0,0,0,1,2
15537,1,0,1,0,4,4,5,1,1,2,3,4,4
15538,3,0,0,0,2,0,0,0,0,1,0,0,0
15539,5,1,1,1,4,5,4,2,2,2,5,2,2
15540,5,0,0,0,2,2,1,2,2,3,1,1,1
15541,1,0,0,0,0,0,0,2,1,1,0,0,0
15542,0,0,1,1,2,2,2,2,2,2,1,0,2
15543,1,0,0,0,0,0,0,2,2,1,0,0,0
15544,0,1,3,1,2,2,2,1,2,2,1,0,1
15545,1,0,1,0,1,0,1,1,1,2,3,2,2
15546,4,1,0,1,1,0,2,3,2,2,1,2,2
15547,2,0,0,1,0,2,3,1,2,2,0,2,0
15548,3,2,4,5,6,3,5,2,2,2,1,1,1
15549,5,3,3,3,3,2,2,4,3,3,4,3,2
15550,2,0,0,2,2,4,0,2,3,3,1,1,3
15551,0,0,0,0,1,1,1,1,2,1,0,1,1
15552,2,0,0,0,0,0,1,0,0,0,0,0,0
15553,5,1,1,1,0,1,1,2,2,2,1,1,0
15554,4,2,1,3,2,1,1,1,1,1,2,2,2
15555,3,1,1,2,5,2,3,2,2,2,1,3,1
15556,1,1,1,1,1,1,1,1,1,1,0,1,1
15557,3,2,0,2,4,3,2,3,1,2,3,1,1
15558,2,3,2,3,2,3,4,1,1,1,2,2,2
15559,2,2,1,2,1,2,2,0,3,2,2,3,1
15560,1,0,0,1,1,0,1,1,1,1,2,1,1
15561,2,0,0,0,2,3,2,2,2,2,1,1,0
15562,1,2,1,2,1,2,2,1,1,1,1,1,3
15563,0,0,0,0,2,4,2,2,1,3,2,2,2
15564,1,1,0,0,1,1,1,0,0,1,1,0,1
15565,2,3,3,3,3,2,5,2,3,1,1,2,1
15566,2,1,3,3,2,1,1,1,1,1,1,1,1
15567,3,1,0,0,2,4,2,2,3,2,1,1,1
15568,1,0,0,0,2,4,2,3,3,3,2,1,1
15569,3,1,0,1,1,1,3,2,2,2,1,1,1
15570,3,3,3,1,5,2,5,5,4,3,3,3,3
15571,4,2,2,3,4,6,2,2,2,2,3,2,2
15572,0,1,1,1,5,2,5,2,2,1,2,1,0
15573,2,1,1,1,4,2,2,4,1,4,4,1,5
15574,0,0,2,0,2,2,2,2,3,3,2,2,2
15575,2,2,2,3,1,1,1,1,1,1,1,1,1
15576,2,0,0,0,2,2,0,0,0,0,0,0,0
15577,0,0,0,0,2,2,4,2,2,2,1,2,1
15578,1,0,0,0,0,1,0,3,1,2,1,1,0
15579,0,0,1,0,1,2,1,1,0,0,1,3,1
15580,2,1,1,1,3,1,3,2,2,2,3,1,3
15581,3,1,1,2,3,3,0,3,3,2,2,2,2
15582,2,3,2,2,4,3,4,2,2,4,3,2,2
15583,1,0,0,0,4,2,2,1,1,2,1,1,2
15584,4,0,0,0,2,2,1,0,1,1,2,3,1
15585,6,5,4,6,6,6,7,3,2,6,2,3,2
15586,2,0,0,3,1,6,5,2,2,2,2,2,1
15587,0,3,2,2,4,4,1,1,2,3,0,2,0
15588,2,7,3,3,5,3,6,3,3,4,2,3,3
15589,2,0,0,1,1,1,3,1,2,4,1,1,2
15590,7,0,1,1,2,7,2,1,1,3,1,1,1
15591,2,2,3,2,1,1,2,1,2,3,3,3,2
15592,1,1,1,2,4,2,4,2,2,2,2,1,1
15593,3,2,2,2,2,2,3,4,2,2,3,1,2
15594,3,0,0,0,2,2,2,1,1,1,2,2,0
15595,2,1,4,2,4,1,4,2,4,4,3,3,2
15596,0,1,0,0,2,3,1,2,3,2,1,2,1
15597,2,2,2,3,2,2,1,4,1,2,1,1,1
15598,3,2,2,2,1,1,1,3,1,2,2,2,4
15599,2,2,2,4,3,1,3,4,2,3,2,0,0
15600,1,0,0,0,2,2,2,1,0,2,1,1,1
15601,1,0,0,0,1,2,1,1,2,2,2,2,2
15602,2,1,2,1,4,1,2,3,4,4,4,2,3
15603,0,0,0,0,1,4,0,0,0,0,1,2,1
15604,1,0,0,0,1,2,1,2,1,1,0,2,0
15605,2,0,0,0,0,0,0,0,0,0,1,0,0
15606,1,1,0,1,2,3,2,2,2,2,0,1,1
15607,0,1,1,5,3,3,4,3,2,0,1,4,1
15608,2,1,1,1,2,2,3,2,2,2,1,2,2
15609,3,1,0,0,2,1,2,1,1,1,1,2,1
15610,1,1,2,1,2,2,2,2,2,2,2,2,2
15611,0,2,2,2,2,1,1,2,2,2,2,2,2
15612,2,5,2,4,3,5,3,1,2,1,1,2,3
15613,2,1,1,1,1,1,1,2,2,2,1,1,1
15614,1,0,0,0,1,2,2,3,2,3,1,1,2
15615,3,0,0,0,2,1,0,2,0,0,0,0,0
15616,0,0,0,0,2,1,1,1,1,1,1,0,1
15617,1,1,1,1,2,0,2,3,3,3,1,0,1
15618,1,0,0,0,2,2,2,3,2,1,0,1,0
15619,4,1,2,1,2,2,3,2,2,1,2,2,2
15620,2,2,3,3,0,1,1,4,1,3,0,2,0
15621,1,2,3,3,2,4,2,2,1,1,1,1,1
15622,4,1,1,1,1,3,3,1,1,1,1,0,0
15623,2,2,5,1,5,2,6,2,2,1,2,2,2
15624,2,1,1,1,1,2,5,1,2,2,1,2,2
15625,3,2,1,1,2,2,1,3,2,2,2,1,2
15626,2,0,0,0,0,0,0,1,0,1,1,0,1
15627,1,0,0,0,2,2,0,2,2,0,0,0,0
15628,0,0,2,0,2,2,2,1,2,2,2,2,1
15629,0,1,1,1,2,1,1,0,0,1,2,2,1
15630,3,3,3,3,3,3,2,4,1,2,3,3,3
15631,1,1,2,1,2,2,2,1,3,2,2,1,2
15632,1,3,1,1,3,2,1,1,1,1,2,3,1
15633,0,2,2,2,1,1,2,2,1,2,1,1,1
15634,1,2,2,0,3,3,3,4,1,2,1,2,2
15635,1,1,2,0,2,2,1,4,2,3,1,1,1
15636,0,0,0,0,2,4,0,5,6,3,2,2,2
15637,0,0,0,0,2,3,3,3,3,2,3,1,1
15638,0,0,0,0,2,1,2,1,1,1,1,1,3
15639,2,2,0,2,4,0,3,3,2,2,1,2,1
15640,5,5,3,3,6,6,7,5,4,5,4,3,2
15641,1,0,0,0,3,3,3,3,3,3,3,3,2
15642,1,1,1,1,2,2,2,2,3,2,1,1,1
15643,1,1,1,1,5,1,4,1,3,2,4,4,1
15644,3,1,1,1,5,3,2,1,3,1,1,2,2
15645,1,0,0,0,2,0,1,0,2,1,2,2,0
15646,3,1,1,1,2,1,2,1,3,3,1,1,1
15647,2,0,2,0,2,0,2,1,2,2,1,2,2
15648,1,0,0,1,3,2,2,1,1,1,1,1,2
15649,4,1,1,2,3,1,4,1,1,2,4,3,4
15650,0,1,0,0,1,3,1,7,4,4,1,3,3
15651,5,2,1,2,5,5,5,2,2,2,2,2,2
15652,2,3,2,1,2,0,2,2,1,1,0,1,0
15653,3,1,2,0,0,1,1,0,0,0,0,1,0
15654,2,4,2,1,4,4,5,4,3,4,4,0,2
15655,2,2,1,1,1,1,1,4,3,4,2,1,3
15656,1,0,0,0,2,2,2,0,1,1,1,1,1
15657,3,3,3,1,4,3,3,3,3,4,2,2,2
15658,0,0,2,0,2,2,2,2,2,2,1,2,1
15659,2,1,2,1,4,2,2,2,2,2,1,1,1
15660,0,0,2,2,2,2,2,1,2,2,0,0,1
15661,1,0,1,1,1,2,1,2,1,2,1,1,1
15662,3,1,0,0,2,2,2,2,1,2,1,2,2
15663,3,1,4,4,3,2,2,3,3,3,2,1,2
15664,0,2,1,0,2,1,4,1,2,0,1,2,3
15665,3,1,1,1,5,5,5,2,2,2,1,0,0
15666,2,1,1,1,1,1,1,2,1,1,1,1,1
15667,4,0,0,0,1,1,0,0,0,0,0,0,0
15668,1,0,0,0,1,1,0,1,0,2,1,2,1
15669,2,3,0,1,4,4,2,2,3,3,3,4,1
15670,2,1,0,0,2,2,2,1,3,2,3,2,2
15671,2,1,1,2,3,3,2,2,3,2,3,3,2
15672,3,0,0,1,2,0,2,1,1,1,1,1,1
15673,1,3,2,2,1,3,1,2,2,2,4,1,4
15674,3,0,1,1,2,1,5,3,3,2,2,2,2
15675,0,0,0,0,2,4,2,1,2,0,1,1,1
15676,2,0,0,0,2,3,2,1,3,2,2,1,1
15677,3,0,0,0,1,4,2,4,2,4,2,2,2
15678,0,0,0,3,2,4,2,3,4,2,2,2,3
15679,1,1,0,2,3,1,3,1,3,2,3,3,3
15680,1,4,4,4,4,5,5,2,2,2,4,4,4
15681,1,2,1,1,1,1,1,1,1,1,1,3,2
15682,2,3,3,3,1,0,1,2,3,2,1,3,3
15683,2,0,1,0,1,2,1,2,1,3,1,1,1
15684,2,2,2,2,1,1,1,1,2,1,1,1,1
15685,1,0,1,1,2,4,4,2,2,2,0,2,2
15686,3,0,0,0,3,1,2,2,1,2,1,1,1
15687,3,2,3,3,3,4,3,2,2,2,3,3,3
15688,0,0,0,1,2,2,1,1,1,1,2,2,1
15689,1,3,3,3,3,2,2,1,1,1,2,1,2
